QUANTITYORDERED,PRICEEACH,SALES,PRODUCTCODE,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars,Large,Medium,Small
34,100.0,4394.84,47,1,0,0,0,0,0,0,0,1,0
25,100.0,2528.25,47,1,0,0,0,0,0,0,0,0,1
48,100.0,7031.52,47,1,0,0,0,0,0,0,1,0,0
38,100.0,5340.9,47,1,0,0,0,0,0,0,0,1,0
37,100.0,6376.58,47,1,0,0,0,0,0,0,0,1,0
49,100.0,6896.75,47,1,0,0,0,0,0,0,0,1,0
22,86.51,1903.22,48,0,0,0,0,0,0,1,0,0,1
28,89.27,2499.56,48,0,0,0,0,0,0,1,0,0,1
36,85.59,3081.24,48,0,0,0,0,0,0,1,0,1,0
34,100.0,3598.22,48,0,0,0,0,0,0,1,0,1,0
39,100.0,3912.09,48,0,0,0,0,0,0,1,0,1,0
21,75.46,1584.66,48,0,0,0,0,0,0,1,0,0,1
36,100.0,3942.72,48,0,0,0,0,0,0,1,0,1,0
24,97.55,2341.2,48,0,0,0,0,0,0,1,0,0,1
29,85.59,2482.11,48,0,0,0,0,0,0,1,0,0,1
38,94.79,3602.02,48,0,0,0,0,0,0,1,0,1,0
34,100.0,3566.94,48,0,0,0,0,0,0,1,0,1,0
42,90.19,3787.98,48,0,0,0,0,0,0,1,0,1,0
35,100.0,3704.05,48,0,0,0,0,0,0,1,0,1,0
35,80.99,2834.65,48,0,0,0,0,0,0,1,0,0,1
38,89.27,3392.26,48,0,0,0,0,0,0,1,0,1,0
41,81.91,3358.31,48,0,0,0,0,0,0,1,0,1,0
50,100.0,7310.0,48,0,0,0,0,0,0,1,1,0,0
21,100.0,2203.11,48,0,0,0,0,0,0,1,0,0,1
43,62.72,2696.96,48,0,0,0,0,0,0,1,0,0,1
32,100.0,3376.64,48,0,0,0,0,0,0,1,0,1,0
6,90.19,541.14,48,0,0,0,0,0,0,1,0,0,1
66,92.95,6134.7,48,0,0,0,0,0,0,1,0,1,0
41,82.5,3382.5,49,0,0,0,0,0,0,1,0,1,0
23,97.42,2240.66,49,0,0,0,0,0,0,1,0,0,1
43,92.16,3962.88,49,0,0,0,0,0,0,1,0,1,0
24,70.22,1685.28,49,0,0,0,0,0,0,1,0,0,1
22,83.38,1834.36,49,0,0,0,0,0,0,1,0,0,1
26,73.73,1916.98,49,0,0,0,0,0,0,1,0,0,1
35,74.6,2611.0,49,0,0,0,0,0,0,1,0,0,1
47,77.24,3630.28,49,0,0,0,0,0,0,1,0,1,0
50,100.0,5090.5,49,0,0,0,0,0,0,1,0,1,0
45,87.77,3949.65,49,0,0,0,0,0,0,1,0,1,0
39,89.53,3491.67,49,0,0,0,0,0,0,1,0,1,0
23,89.53,2059.19,49,0,0,0,0,0,0,1,0,0,1
42,75.48,3170.16,49,0,0,0,0,0,0,1,0,1,0
20,89.53,1790.6,49,0,0,0,0,0,0,1,0,0,1
33,71.09,2345.97,49,0,0,0,0,0,0,1,0,0,1
34,100.0,3580.88,49,0,0,0,0,0,0,1,0,1,0
49,100.0,4946.06,49,0,0,0,0,0,0,1,0,1,0
39,90.4,3525.6,49,0,0,0,0,0,0,1,0,1,0
36,100.0,3602.16,49,0,0,0,0,0,0,1,0,1,0
50,86.01,4300.5,49,0,0,0,0,0,0,1,0,1,0
29,100.0,4498.19,49,0,0,0,0,0,0,1,0,1,0
30,100.0,3023.1,49,0,0,0,0,0,0,1,0,1,0
41,86.89,3562.49,49,0,0,0,0,0,0,1,0,1,0
28,58.58,1640.24,49,0,0,0,0,0,0,1,0,0,1
45,100.0,4739.4,49,0,0,0,0,0,0,1,0,1,0
16,75.48,1207.68,49,0,0,0,0,0,0,1,0,0,1
36,100.0,4228.2,50,0,0,0,0,0,1,0,0,1,0
41,100.0,4815.45,50,0,0,0,0,0,1,0,0,1,0
50,100.0,7083.0,50,0,0,0,0,0,1,0,1,0,0
40,100.0,4601.2,50,0,0,0,0,0,1,0,0,1,0
49,100.0,6467.02,50,0,0,0,0,0,1,0,0,1,0
45,100.0,5012.55,50,0,0,0,0,0,1,0,0,1,0
47,100.0,5121.59,50,0,0,0,0,0,1,0,0,1,0
21,100.0,2441.04,50,0,0,0,0,0,1,0,0,0,1
32,100.0,4262.08,50,0,0,0,0,0,1,0,0,1,0
47,100.0,6658.02,50,0,0,0,0,0,1,0,0,1,0
38,100.0,4509.08,50,0,0,0,0,0,1,0,0,1,0
41,100.0,4716.23,50,0,0,0,0,0,1,0,0,1,0
21,100.0,2390.22,50,0,0,0,0,0,1,0,0,0,1
41,100.0,4666.62,50,0,0,0,0,0,1,0,0,1,0
38,100.0,5383.08,50,0,0,0,0,0,1,0,0,1,0
25,99.29,2482.25,50,0,0,0,0,0,1,0,0,0,1
48,100.0,5288.64,50,0,0,0,0,0,1,0,0,1,0
22,99.29,2184.38,50,0,0,0,0,0,1,0,0,0,1
28,100.0,2881.76,50,0,0,0,0,0,1,0,0,0,1
47,100.0,6203.06,50,0,0,0,0,0,1,0,0,1,0
49,100.0,6763.47,50,0,0,0,0,0,1,0,0,1,0
45,100.0,5884.65,50,0,0,0,0,0,1,0,0,1,0
28,100.0,3559.64,50,0,0,0,0,0,1,0,0,1,0
29,57.53,1668.37,50,0,0,0,0,0,1,0,0,0,1
39,100.0,4890.6,50,0,0,0,0,0,1,0,0,1,0
46,100.0,5235.72,50,0,0,0,0,0,1,0,0,1,0
38,100.0,4325.16,50,0,0,0,0,0,1,0,0,1,0
41,47.29,1938.89,51,0,0,0,0,0,0,1,0,0,1
50,49.81,2490.5,51,0,0,0,0,0,0,1,0,0,1
43,53.83,2314.69,51,0,0,0,0,0,0,1,0,0,1
29,43.27,1254.83,51,0,0,0,0,0,0,1,0,0,1
30,42.76,1282.8,51,0,0,0,0,0,0,1,0,0,1
25,53.83,1345.75,51,0,0,0,0,0,0,1,0,0,1
49,44.78,2194.22,51,0,0,0,0,0,0,1,0,0,1
40,49.3,1972.0,51,0,0,0,0,0,0,1,0,0,1
41,44.78,1835.98,51,0,0,0,0,0,0,1,0,0,1
21,53.33,1119.93,51,0,0,0,0,0,0,1,0,0,1
46,45.28,2082.88,51,0,0,0,0,0,0,1,0,0,1
39,40.25,1569.75,51,0,0,0,0,0,0,1,0,0,1
45,59.87,2694.15,51,0,0,0,0,0,0,1,0,0,1
21,59.87,1257.27,51,0,0,0,0,0,0,1,0,0,1
44,58.36,2567.84,51,0,0,0,0,0,0,1,0,0,1
44,59.87,2634.28,51,0,0,0,0,0,0,1,0,0,1
29,51.82,1502.78,51,0,0,0,0,0,0,1,0,0,1
34,49.3,1676.2,51,0,0,0,0,0,0,1,0,0,1
39,56.85,2217.15,51,0,0,0,0,0,0,1,0,0,1
38,100.0,6832.02,51,0,0,0,0,0,0,1,0,1,0
24,79.86,1916.64,51,0,0,0,0,0,0,1,0,0,1
29,100.0,7110.8,51,0,0,0,0,0,0,1,1,0,0
30,100.0,5302.8,51,0,0,0,0,0,0,1,0,1,0
20,100.0,2730.0,51,0,0,0,0,0,0,1,0,0,1
39,100.0,7827.3,51,0,0,0,0,0,0,1,1,0,0
35,59.87,2095.45,51,0,0,0,0,0,0,1,0,0,1
26,59.87,1556.62,51,0,0,0,0,0,0,1,0,0,1
44,100.0,5565.12,52,1,0,0,0,0,0,0,0,1,0
28,100.0,3583.16,52,1,0,0,0,0,0,0,0,1,0
31,100.0,4705.18,52,1,0,0,0,0,0,0,0,1,0
29,100.0,4444.54,52,1,0,0,0,0,0,0,0,1,0
32,100.0,4618.88,52,1,0,0,0,0,0,0,0,1,0
33,100.0,4910.4,52,1,0,0,0,0,0,0,0,1,0
44,100.0,5565.12,52,1,0,0,0,0,0,0,0,1,0
32,100.0,4237.76,52,1,0,0,0,0,0,0,0,1,0
41,100.0,5673.58,52,1,0,0,0,0,0,0,0,1,0
35,100.0,5260.15,52,1,0,0,0,0,0,0,0,1,0
44,100.0,6350.96,52,1,0,0,0,0,0,0,0,1,0
26,100.0,3559.4,52,1,0,0,0,0,0,0,0,1,0
20,100.0,2410.6,52,1,0,0,0,0,0,0,0,0,1
48,100.0,5713.92,52,1,0,0,0,0,0,0,0,1,0
34,100.0,4300.32,52,1,0,0,0,0,0,0,0,1,0
49,100.0,7947.31,52,1,0,0,0,0,0,0,1,0,0
40,100.0,5356.8,52,1,0,0,0,0,0,0,0,1,0
45,100.0,7901.1,52,1,0,0,0,0,0,0,1,0,0
50,100.0,6101.0,52,1,0,0,0,0,0,0,0,1,0
38,100.0,6276.46,52,1,0,0,0,0,0,0,0,1,0
25,100.0,4203.5,52,1,0,0,0,0,0,0,0,1,0
28,58.18,1629.04,52,1,0,0,0,0,0,0,0,0,1
49,67.14,3289.86,52,1,0,0,0,0,0,0,0,1,0
49,100.0,6862.94,52,1,0,0,0,0,0,0,0,1,0
42,61.29,2574.18,53,1,0,0,0,0,0,0,0,0,1
23,57.73,1327.79,53,1,0,0,0,0,0,0,0,0,1
29,81.25,2356.25,53,1,0,0,0,0,0,0,0,0,1
25,80.54,2013.5,53,1,0,0,0,0,0,0,0,0,1
39,71.98,2807.22,53,1,0,0,0,0,0,0,0,0,1
44,69.84,3072.96,53,1,0,0,0,0,0,0,0,1,0
25,76.26,1906.5,53,1,0,0,0,0,0,0,0,0,1
45,76.26,3431.7,53,1,0,0,0,0,0,0,0,1,0
25,83.39,2084.75,53,1,0,0,0,0,0,0,0,0,1
37,57.73,2136.01,53,1,0,0,0,0,0,0,0,0,1
30,66.99,2009.7,53,1,0,0,0,0,0,0,0,0,1
36,75.55,2719.8,53,1,0,0,0,0,0,0,0,0,1
26,60.58,1575.08,53,1,0,0,0,0,0,0,0,0,1
23,73.41,1688.43,53,1,0,0,0,0,0,0,0,0,1
23,72.7,1672.1,53,1,0,0,0,0,0,0,0,0,1
25,66.99,1674.75,53,1,0,0,0,0,0,0,0,0,1
21,100.0,3472.98,53,1,0,0,0,0,0,0,0,1,0
26,63.43,1649.18,53,1,0,0,0,0,0,0,0,0,1
44,85.25,3751.0,53,1,0,0,0,0,0,0,0,1,0
24,100.0,4536.0,53,1,0,0,0,0,0,0,0,1,0
66,66.99,4421.34,53,1,0,0,0,0,0,0,0,1,0
36,57.73,2078.28,53,1,0,0,0,0,0,0,0,0,1
36,85.25,3069.0,54,1,0,0,0,0,0,0,0,1,0
22,77.9,1713.8,54,1,0,0,0,0,0,0,0,0,1
25,60.26,1506.5,54,1,0,0,0,0,0,0,0,0,1
37,72.76,2692.12,54,1,0,0,0,0,0,0,0,0,1
32,75.69,2422.08,54,1,0,0,0,0,0,0,0,0,1
47,74.22,3488.34,54,1,0,0,0,0,0,0,0,1,0
37,69.82,2583.34,54,1,0,0,0,0,0,0,0,0,1
20,62.47,1249.4,54,1,0,0,0,0,0,0,0,0,1
41,82.31,3374.71,54,1,0,0,0,0,0,0,0,1,0
21,60.26,1265.46,54,1,0,0,0,0,0,0,0,0,1
22,76.43,1681.46,54,1,0,0,0,0,0,0,0,0,1
40,80.1,3204.0,54,1,0,0,0,0,0,0,0,1,0
32,74.96,2398.72,54,1,0,0,0,0,0,0,0,0,1
36,66.14,2381.04,54,1,0,0,0,0,0,0,0,0,1
27,72.02,1944.54,54,1,0,0,0,0,0,0,0,0,1
26,87.45,2273.7,54,1,0,0,0,0,0,0,0,0,1
30,70.55,2116.5,54,1,0,0,0,0,0,0,0,0,1
23,56.84,1307.32,54,1,0,0,0,0,0,0,0,0,1
29,59.53,1726.37,54,1,0,0,0,0,0,0,0,0,1
21,60.37,1267.77,54,1,0,0,0,0,0,0,0,0,1
34,100.0,3441.82,54,1,0,0,0,0,0,0,0,1,0
26,76.43,1987.18,54,1,0,0,0,0,0,0,0,0,1
60,64.67,3880.2,54,1,0,0,0,0,0,0,0,1,0
35,55.49,1942.15,55,1,0,0,0,0,0,0,0,0,1
47,69.36,3259.92,55,1,0,0,0,0,0,0,0,1,0
20,60.69,1213.8,55,1,0,0,0,0,0,0,0,0,1
20,54.33,1086.6,55,1,0,0,0,0,0,0,0,0,1
25,65.31,1632.75,55,1,0,0,0,0,0,0,0,0,1
25,69.36,1734.0,55,1,0,0,0,0,0,0,0,0,1
27,68.78,1857.06,55,1,0,0,0,0,0,0,0,0,1
31,60.11,1863.41,55,1,0,0,0,0,0,0,0,0,1
44,66.47,2924.68,55,1,0,0,0,0,0,0,0,0,1
49,46.82,2294.18,55,1,0,0,0,0,0,0,0,0,1
26,56.07,1457.82,55,1,0,0,0,0,0,0,0,0,1
36,54.33,1955.88,55,1,0,0,0,0,0,0,0,0,1
44,52.6,2314.4,55,1,0,0,0,0,0,0,0,0,1
28,46.82,1310.96,55,1,0,0,0,0,0,0,0,0,1
45,64.74,2913.3,55,1,0,0,0,0,0,0,0,0,1
29,46.82,1357.78,55,1,0,0,0,0,0,0,0,0,1
40,53.75,2150.0,55,1,0,0,0,0,0,0,0,0,1
45,61.85,2783.25,55,1,0,0,0,0,0,0,0,0,1
44,53.18,2339.92,55,1,0,0,0,0,0,0,0,0,1
25,69.16,1729.0,55,1,0,0,0,0,0,0,0,0,1
45,100.0,5972.4,55,1,0,0,0,0,0,0,0,1,0
48,47.4,2275.2,55,1,0,0,0,0,0,0,0,0,1
44,60.76,2673.44,55,1,0,0,0,0,0,0,0,0,1
25,97.27,2431.75,55,1,0,0,0,0,0,0,0,0,1
22,91.76,2018.72,55,1,0,0,0,0,0,0,0,0,1
31,50.29,1558.99,55,1,0,0,0,0,0,0,0,0,1
21,52.6,1104.6,55,1,0,0,0,0,0,0,0,0,1
55,46.82,2575.1,55,1,0,0,0,0,0,0,0,0,1
25,100.0,2845.75,56,0,1,0,0,0,0,0,0,0,1
35,98.05,3431.75,56,0,1,0,0,0,0,0,0,1,0
35,93.54,3273.9,56,0,1,0,0,0,0,0,0,1,0
43,95.8,4119.4,56,0,1,0,0,0,0,0,0,1,0
44,100.0,5355.68,56,0,1,0,0,0,0,0,0,1,0
50,100.0,5747.5,56,0,1,0,0,0,0,0,0,1,0
48,100.0,5355.36,56,0,1,0,0,0,0,0,0,1,0
25,100.0,2535.75,56,0,1,0,0,0,0,0,0,0,1
39,100.0,4351.23,56,0,1,0,0,0,0,0,0,1,0
25,90.16,2254.0,56,0,1,0,0,0,0,0,0,0,1
32,91.29,2921.28,56,0,1,0,0,0,0,0,0,0,1
20,100.0,2299.0,56,0,1,0,0,0,0,0,0,0,1
26,100.0,2637.18,56,0,1,0,0,0,0,0,0,0,1
42,100.0,4307.52,56,0,1,0,0,0,0,0,0,1,0
21,100.0,2153.76,56,0,1,0,0,0,0,0,0,0,1
34,100.0,3716.88,56,0,1,0,0,0,0,0,0,1,0
47,100.0,5455.76,56,0,1,0,0,0,0,0,0,1,0
21,100.0,2650.62,56,0,1,0,0,0,0,0,0,0,1
48,100.0,6437.28,56,0,1,0,0,0,0,0,0,1,0
30,87.78,2633.4,56,0,1,0,0,0,0,0,0,0,1
27,84.39,2278.53,56,0,1,0,0,0,0,0,0,0,1
50,96.92,4846.0,56,0,1,0,0,0,0,0,0,1,0
38,100.0,4197.1,56,0,1,0,0,0,0,0,0,1,0
45,100.0,4597.65,56,0,1,0,0,0,0,0,0,1,0
46,100.0,5287.7,56,0,1,0,0,0,0,0,0,1,0
35,100.0,3550.05,56,0,1,0,0,0,0,0,0,1,0
29,59.37,1721.73,57,1,0,0,0,0,0,0,0,0,1
50,59.87,2993.5,57,1,0,0,0,0,0,0,0,0,1
26,49.81,1295.06,57,1,0,0,0,0,0,0,0,0,1
47,56.85,2671.95,57,1,0,0,0,0,0,0,0,0,1
23,53.33,1226.59,57,1,0,0,0,0,0,0,0,0,1
34,42.76,1453.84,57,1,0,0,0,0,0,0,0,0,1
34,53.83,1830.22,57,1,0,0,0,0,0,0,0,0,1
47,53.83,2530.01,57,1,0,0,0,0,0,0,0,0,1
45,49.81,2241.45,57,1,0,0,0,0,0,0,0,0,1
45,53.33,2399.85,57,1,0,0,0,0,0,0,0,0,1
36,43.27,1557.72,57,1,0,0,0,0,0,0,0,0,1
21,40.25,845.25,57,1,0,0,0,0,0,0,0,0,1
28,48.3,1352.4,57,1,0,0,0,0,0,0,0,0,1
35,45.28,1584.8,57,1,0,0,0,0,0,0,0,0,1
50,52.32,2616.0,57,1,0,0,0,0,0,0,0,0,1
22,51.32,1129.04,57,1,0,0,0,0,0,0,0,0,1
45,49.3,2218.5,57,1,0,0,0,0,0,0,0,0,1
48,42.26,2028.48,57,1,0,0,0,0,0,0,0,0,1
20,87.96,1759.2,57,1,0,0,0,0,0,0,0,0,1
27,36.21,977.67,57,1,0,0,0,0,0,0,0,0,1
38,38.5,1463.0,57,1,0,0,0,0,0,0,0,0,1
32,100.0,3970.56,57,1,0,0,0,0,0,0,0,1,0
64,40.25,2576.0,57,1,0,0,0,0,0,0,0,0,1
37,60.37,2233.69,57,1,0,0,0,0,0,0,0,0,1
28,88.63,2481.64,58,0,0,1,0,0,0,0,0,0,1
39,100.0,4651.53,58,0,0,1,0,0,0,0,0,1,0
41,94.1,3858.1,58,0,0,1,0,0,0,0,0,1,0
40,87.54,3501.6,58,0,0,1,0,0,0,0,0,1,0
49,100.0,6433.7,58,0,0,1,0,0,0,0,0,1,0
27,98.48,2658.96,58,0,0,1,0,0,0,0,0,0,1
34,100.0,3608.76,58,0,0,1,0,0,0,0,0,1,0
23,96.29,2214.67,58,0,0,1,0,0,0,0,0,0,1
31,88.63,2747.53,58,0,0,1,0,0,0,0,0,0,1
34,97.38,3310.92,58,0,0,1,0,0,0,0,0,1,0
25,95.2,2380.0,58,0,0,1,0,0,0,0,0,0,1
22,100.0,2310.88,58,0,0,1,0,0,0,0,0,0,1
32,100.0,4061.76,58,0,0,1,0,0,0,0,0,1,0
31,100.0,3493.7,58,0,0,1,0,0,0,0,0,1,0
25,100.0,2872.25,58,0,0,1,0,0,0,0,0,0,1
47,87.54,4114.38,58,0,0,1,0,0,0,0,0,1,0
21,50.65,1063.65,58,0,0,1,0,0,0,0,0,0,1
28,71.73,2008.44,58,0,0,1,0,0,0,0,0,0,1
46,94.1,4328.6,58,0,0,1,0,0,0,0,0,1,0
33,41.71,1376.43,58,0,0,1,0,0,0,0,0,0,1
43,100.0,5552.16,58,0,0,1,0,0,0,0,0,1,0
38,96.29,3659.02,58,0,0,1,0,0,0,0,0,1,0
47,88.63,4165.61,58,0,0,1,0,0,0,0,0,1,0
45,31.2,1404.0,59,0,0,0,0,0,0,1,0,0,1
20,35.51,710.2,59,0,0,0,0,0,0,1,0,0,1
45,37.84,1702.8,59,0,0,0,0,0,0,1,0,0,1
36,33.19,1194.84,59,0,0,0,0,0,0,1,0,0,1
37,27.22,1007.14,59,0,0,0,0,0,0,1,0,0,1
31,31.53,977.43,59,0,0,0,0,0,0,1,0,0,1
39,36.84,1436.76,59,0,0,0,0,0,0,1,0,0,1
26,29.21,759.46,59,0,0,0,0,0,0,1,0,0,1
32,37.17,1189.44,59,0,0,0,0,0,0,1,0,0,1
20,34.19,683.8,59,0,0,0,0,0,0,1,0,0,1
42,29.21,1226.82,59,0,0,0,0,0,0,1,0,0,1
33,29.54,974.82,59,0,0,0,0,0,0,1,0,0,1
20,28.88,577.6,59,0,0,0,0,0,0,1,0,0,1
29,38.17,1106.93,59,0,0,0,0,0,0,1,0,0,1
23,30.2,694.6,59,0,0,0,0,0,0,1,0,0,1
39,29.54,1152.06,59,0,0,0,0,0,0,1,0,0,1
20,100.0,2624.0,59,0,0,0,0,0,0,1,0,0,1
45,81.91,3685.95,59,0,0,0,0,0,0,1,0,1,0
20,35.18,703.6,59,0,0,0,0,0,0,1,0,0,1
48,100.0,9720.0,59,0,0,0,0,0,0,1,1,0,0
23,36.29,834.67,59,0,0,0,0,0,0,1,0,0,1
32,70.56,2257.92,59,0,0,0,0,0,0,1,0,0,1
33,100.0,8344.71,59,0,0,0,0,0,0,1,1,0,0
61,29.54,1801.94,59,0,0,0,0,0,0,1,0,0,1
45,26.88,1209.6,59,0,0,0,0,0,0,1,0,0,1
38,83.03,3155.14,60,0,1,0,0,0,0,0,0,1,0
34,83.79,2848.86,60,0,1,0,0,0,0,0,0,0,1
43,83.03,3570.29,60,0,1,0,0,0,0,0,0,1,0
47,83.03,3902.41,60,0,1,0,0,0,0,0,0,1,0
22,67.03,1474.66,60,0,1,0,0,0,0,0,0,0,1
29,75.41,2186.89,60,0,1,0,0,0,0,0,0,0,1
28,68.55,1919.4,60,0,1,0,0,0,0,0,0,0,1
40,91.4,3656.0,60,0,1,0,0,0,0,0,0,1,0
25,73.88,1847.0,60,0,1,0,0,0,0,0,0,0,1
30,61.7,1851.0,60,0,1,0,0,0,0,0,0,0,1
38,69.31,2633.78,60,0,1,0,0,0,0,0,0,0,1
36,87.6,3153.6,60,0,1,0,0,0,0,0,0,1,0
32,87.6,2803.2,60,0,1,0,0,0,0,0,0,0,1
37,62.46,2311.02,60,0,1,0,0,0,0,0,0,0,1
30,79.98,2399.4,60,0,1,0,0,0,0,0,0,0,1
39,70.08,2733.12,60,0,1,0,0,0,0,0,0,0,1
32,65.51,2096.32,60,0,1,0,0,0,0,0,0,0,1
47,63.22,2971.34,60,0,1,0,0,0,0,0,0,0,1
26,86.83,2257.58,60,0,1,0,0,0,0,0,0,0,1
37,94.43,3493.91,60,0,1,0,0,0,0,0,0,1,0
55,79.98,4398.9,60,0,1,0,0,0,0,0,0,1,0
21,100.0,3595.62,60,0,1,0,0,0,0,0,0,1,0
23,100.0,2443.29,60,0,1,0,0,0,0,0,0,0,1
49,81.4,3988.6,60,0,1,0,0,0,0,0,0,1,0
59,87.6,5168.4,60,0,1,0,0,0,0,0,0,1,0
32,87.6,2803.2,60,0,1,0,0,0,0,0,0,0,1
43,100.0,6341.21,61,0,0,0,1,0,0,0,0,1,0
41,100.0,5189.78,61,0,0,0,1,0,0,0,0,1,0
45,100.0,6027.75,61,0,0,0,1,0,0,0,0,1,0
33,100.0,3366.0,61,0,0,0,1,0,0,0,0,1,0
40,100.0,5456.4,61,0,0,0,1,0,0,0,0,1,0
33,100.0,3812.16,61,0,0,0,1,0,0,0,0,1,0
50,100.0,6083.0,61,0,0,0,1,0,0,0,0,1,0
30,100.0,3170.7,61,0,0,0,1,0,0,0,0,1,0
41,100.0,4534.6,61,0,0,0,1,0,0,0,0,1,0
35,100.0,4301.15,61,0,0,0,1,0,0,0,0,1,0
49,100.0,6804.63,61,0,0,0,1,0,0,0,0,1,0
46,100.0,5652.94,61,0,0,0,1,0,0,0,0,1,0
48,100.0,6960.48,61,0,0,0,1,0,0,0,0,1,0
36,100.0,4512.6,61,0,0,0,1,0,0,0,0,1,0
22,100.0,2784.76,61,0,0,0,1,0,0,0,0,0,1
42,100.0,5316.36,61,0,0,0,1,0,0,0,0,1,0
21,100.0,2941.89,61,0,0,0,1,0,0,0,0,0,1
29,100.0,3207.4,61,0,0,0,1,0,0,0,0,1,0
35,100.0,4215.05,61,0,0,0,1,0,0,0,0,1,0
41,100.0,4333.29,61,0,0,0,1,0,0,0,0,1,0
29,71.97,2087.13,61,0,0,0,1,0,0,0,0,0,1
34,50.33,1711.22,61,0,0,0,1,0,0,0,0,0,1
37,100.0,3910.53,61,0,0,0,1,0,0,0,0,1,0
28,80.54,2255.12,61,0,0,0,1,0,0,0,0,0,1
49,100.0,5720.75,61,0,0,0,1,0,0,0,0,1,0
23,100.0,3335.23,61,0,0,0,1,0,0,0,0,1,0
46,53.76,2472.96,62,0,0,0,0,0,0,1,0,0,1
39,44.35,1729.65,62,0,0,0,0,0,0,1,0,0,1
22,45.25,995.5,62,0,0,0,0,0,0,1,0,0,1
49,49.28,2414.72,62,0,0,0,0,0,0,1,0,0,1
43,36.29,1560.47,62,0,0,0,0,0,0,1,0,0,1
27,41.22,1112.94,62,0,0,0,0,0,0,1,0,0,1
31,36.74,1138.94,62,0,0,0,0,0,0,1,0,0,1
20,50.62,1012.4,62,0,0,0,0,0,0,1,0,0,1
24,38.08,913.92,62,0,0,0,0,0,0,1,0,0,1
49,47.94,2349.06,62,0,0,0,0,0,0,1,0,0,1
24,48.38,1161.12,62,0,0,0,0,0,0,1,0,0,1
39,45.25,1764.75,62,0,0,0,0,0,0,1,0,0,1
37,45.7,1690.9,62,0,0,0,0,0,0,1,0,0,1
45,47.49,2137.05,62,0,0,0,0,0,0,1,0,0,1
45,48.38,2177.1,62,0,0,0,0,0,0,1,0,0,1
44,39.42,1734.48,62,0,0,0,0,0,0,1,0,0,1
23,37.63,865.49,62,0,0,0,0,0,0,1,0,0,1
30,100.0,3500.1,62,0,0,0,0,0,0,1,0,1,0
26,85.52,2223.52,62,0,0,0,0,0,0,1,0,0,1
43,53.76,2311.68,62,0,0,0,0,0,0,1,0,0,1
26,31.86,828.36,62,0,0,0,0,0,0,1,0,0,1
28,30.59,856.52,62,0,0,0,0,0,0,1,0,0,1
27,68.35,1845.45,62,0,0,0,0,0,0,1,0,0,1
24,100.0,4042.08,62,0,0,0,0,0,0,1,0,1,0
40,45.7,1828.0,62,0,0,0,0,0,0,1,0,0,1
36,100.0,3680.28,63,0,0,0,0,0,1,0,0,1,0
21,100.0,2925.09,63,0,0,0,0,0,1,0,0,0,1
27,100.0,3415.77,63,0,0,0,0,0,1,0,0,1,0
47,100.0,5105.14,63,0,0,0,0,0,1,0,0,1,0
42,100.0,5098.8,63,0,0,0,0,0,1,0,0,1,0
32,100.0,4661.76,63,0,0,0,0,0,1,0,0,1,0
28,100.0,2969.96,63,0,0,0,0,0,1,0,0,0,1
24,100.0,3496.32,63,0,0,0,0,0,1,0,0,1,0
49,100.0,5760.93,63,0,0,0,0,0,1,0,0,1,0
46,100.0,6819.04,63,0,0,0,0,0,1,0,0,1,0
28,100.0,3148.88,63,0,0,0,0,0,1,0,0,1,0
48,100.0,5704.32,63,0,0,0,0,0,1,0,0,1,0
29,100.0,3520.6,63,0,0,0,0,0,1,0,0,1,0
47,100.0,5285.62,63,0,0,0,0,0,1,0,0,1,0
43,100.0,5605.05,63,0,0,0,0,0,1,0,0,1,0
25,100.0,2779.5,63,0,0,0,0,0,1,0,0,0,1
48,100.0,5398.08,63,0,0,0,0,0,1,0,0,1,0
24,100.0,3189.6,63,0,0,0,0,0,1,0,0,1,0
42,100.0,5581.8,63,0,0,0,0,0,1,0,0,1,0
31,100.0,3820.44,63,0,0,0,0,0,1,0,0,1,0
42,100.0,5528.04,63,0,0,0,0,0,1,0,0,1,0
37,100.0,5981.42,63,0,0,0,0,0,1,0,0,1,0
41,100.0,5684.65,63,0,0,0,0,0,1,0,0,1,0
20,100.0,3449.4,63,0,0,0,0,0,1,0,0,1,0
20,100.0,2654.4,63,0,0,0,0,0,1,0,0,0,1
70,100.0,8498.0,63,0,0,0,0,0,1,0,1,0,0
49,100.0,5510.54,63,0,0,0,0,0,1,0,0,1,0
35,58.87,2060.45,64,0,1,0,0,0,0,0,0,0,1
32,76.88,2460.16,64,0,1,0,0,0,0,0,0,0,1
29,61.64,1787.56,64,0,1,0,0,0,0,0,0,0,1
27,60.95,1645.65,64,0,1,0,0,0,0,0,0,0,1
27,80.34,2169.18,64,0,1,0,0,0,0,0,0,0,1
38,74.11,2816.18,64,0,1,0,0,0,0,0,0,0,1
35,72.03,2521.05,64,0,1,0,0,0,0,0,0,0,1
42,76.19,3199.98,64,0,1,0,0,0,0,0,0,1,0
21,63.72,1338.12,64,0,1,0,0,0,0,0,0,0,1
37,80.34,2972.58,64,0,1,0,0,0,0,0,0,0,1
26,79.65,2070.9,64,0,1,0,0,0,0,0,0,0,1
47,65.8,3092.6,64,0,1,0,0,0,0,0,0,1,0
37,65.1,2408.7,64,0,1,0,0,0,0,0,0,0,1
46,75.49,3472.54,64,0,1,0,0,0,0,0,0,1,0
38,59.56,2263.28,64,0,1,0,0,0,0,0,0,0,1
